Fecha,Hoja,Rango,Valor anterior,Nuevo valor,Usuario
12-ago-25 3:12 p.m.,Calibración/Verificación,H479,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H480,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H481,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I479,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I480,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I481,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,J479,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,J480,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,J481,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,L479,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,L480,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,L481,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H482,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H483,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H485,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H484,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H487,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,H486,,Calibración,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I482,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I483,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I484,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I485,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I486,,1,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I486,1,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,I487,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,J482,,2,validacion7@sblpharma.com
12-ago-25 3:12 p.m.,Calibración/Verificación,J483,,2,validacion7@sblpharma.com
12-ago-25 3:13 p.m.,Calibración/Verificación,J484,,2,validacion7@sblpharma.com
12-ago-25 3:13 p.m.,Calibración/Verificación,J485,,2,validacion7@sblpharma.com
12-ago-25 3:13 p.m.,Calibración/Verificación,J486,,2,validacion7@sblpharma.com
12-ago-25 3:13 p.m.,Calibración/Verificación,L487,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H489,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H488,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H490,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H491,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H492,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H493,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,H494,,Calibración,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I488,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I489,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I490,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I491,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I492,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I493,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,I494,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J488,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J489,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J490,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J491,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J492,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J493,,2,validacion7@sblpharma.com
12-ago-25 3:14 p.m.,Calibración/Verificación,J494,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L488,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L489,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L490,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L491,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L492,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L493,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L494,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,H495,,Calibración,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,H496,,Calibración,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,H497,,Calibración,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,H498,,Calibración,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,H499,,Calibración,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,H500,,Calibración,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,I495,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,I496,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,I497,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,I498,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,I499,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,I500,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,J495,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,J496,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,J497,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,J498,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,J499,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,J500,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L495,,2,validacion7@sblpharma.com
12-ago-25 3:15 p.m.,Calibración/Verificación,L496,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L497,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L498,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L499,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L500,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,H501,,Calibración,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,H502,,Calibración,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,H503,,Calibración,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,H504,,Calibración,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,H505,,Calibración,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,H506,,Calibración,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,I501,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,I502,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,I503,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,I504,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,I505,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,I506,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,J501,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,J502,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,J503,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,J504,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,J505,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,J506,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L501,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L502,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L503,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L504,,2,validacion7@sblpharma.com
12-ago-25 3:16 p.m.,Calibración/Verificación,L505,,2,validacion7@sblpharma.com
12-ago-25 3:17 p.m.,Calibración/Verificación,L506,,2,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,R477,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,Q477,,Externa,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,Q478,,Externa,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,Q479,,Externa,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,Q480,,Externa,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,R478,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,R479:R480,,,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,R481:R482,,,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,R481,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,R482,"Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,Q481,,Externa,validacion7@sblpharma.com
12-ago-25 3:18 p.m.,Calibración/Verificación,Q482,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q483,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q484,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q485,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q486,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q487,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q488,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q489,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R483,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R484:R485,,,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R484,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R485,"Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%","Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R486,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R487,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R488,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R489,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q490,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q491,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q492,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q493,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q494,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q495,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,Q496,,Externa,validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R490,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R491,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R492,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:19 p.m.,Calibración/Verificación,R493,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R494,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R495,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R496,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R497,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q497,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q498,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q499,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R498,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R499,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q500,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q506,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q505,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q504,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q503,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q502,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,Q501,,Externa,validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R500,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R501,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R502,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R503,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R504,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R505,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
12-ago-25 3:20 p.m.,Calibración/Verificación,R506,,"Temperatura: 0.0°C, 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C ± 1.0°C
Humedad relativa:  35.0%, 45.0%, 65.0%,75.0%, 80.0% ± 2.0%",validacion7@sblpharma.com
13-ago-25 9:07 a.m.,Certificados,AF67,,45870,validacion7@sblpharma.com
13-ago-25 9:10 a.m.,Certificados,AF466,,45870,validacion7@sblpharma.com
13-ago-25 9:14 a.m.,Certificados,AF479,,45873,validacion7@sblpharma.com
13-ago-25 9:14 a.m.,Certificados,AF480,,45873,validacion7@sblpharma.com
13-ago-25 9:15 a.m.,Certificados,AF481,,45873,validacion7@sblpharma.com
13-ago-25 9:16 a.m.,Certificados,AF482,,45873,validacion7@sblpharma.com
13-ago-25 9:17 a.m.,Certificados,AF483,,45873,validacion7@sblpharma.com
13-ago-25 9:18 a.m.,Certificados,AF487,,45873,validacion7@sblpharma.com
13-ago-25 9:20 a.m.,Certificados,AF488,,45873,validacion7@sblpharma.com
13-ago-25 9:21 a.m.,Certificados,AF489,,45873,validacion7@sblpharma.com
13-ago-25 9:21 a.m.,Certificados,AF490,,45873,validacion7@sblpharma.com
13-ago-25 9:22 a.m.,Certificados,AF492,,45873,validacion7@sblpharma.com
13-ago-25 9:23 a.m.,Certificados,AF500,,45873,validacion7@sblpharma.com
13-ago-25 9:24 a.m.,Certificados,AF506,,45873,validacion7@sblpharma.com
13-ago-25 2:26 p.m.,SBL-LM-08,A645,,Termómetro,validacion7@sblpharma.com
13-ago-25 2:26 p.m.,SBL-LM-08,B645,,Alla France,validacion7@sblpharma.com
13-ago-25 2:27 p.m.,SBL-LM-08,C645,,55000P110-qp,validacion7@sblpharma.com
13-ago-25 2:27 p.m.,SBL-LM-08,D645,,ND,validacion7@sblpharma.com
13-ago-25 2:27 p.m.,SBL-LM-08,E645,,TEM-DF-02,validacion7@sblpharma.com
13-ago-25 2:28 p.m.,SBL-LM-08,F645,,Desarrollo Farmacéutico,validacion7@sblpharma.com
13-ago-25 2:28 p.m.,SBL-LM-08,G645,,Desarrollo Farmacéutico,validacion7@sblpharma.com
13-ago-25 2:30 p.m.,SBL-LM-08,H645,,11-ago-25,validacion7@sblpharma.com
13-ago-25 2:31 p.m.,SBL-LM-08,I645,,NA,validacion7@sblpharma.com
13-ago-25 2:31 p.m.,Calibración/Verificación,N4,NA,,validacion7@sblpharma.com
13-ago-25 2:33 p.m.,SBL-LM-08,I644,NA,11-ago-25,validacion7@sblpharma.com
13-ago-25 2:36 p.m.,SBL-LM-08,F644,Desarrollo Farmacéutico,NA,validacion7@sblpharma.com
13-ago-25 2:36 p.m.,SBL-LM-08,G644,Desarrollo Farmacéutico,NA,validacion7@sblpharma.com
13-ago-25 2:36 p.m.,Calibración/Verificación,H639,Calibración,NA,validacion7@sblpharma.com
13-ago-25 2:37 p.m.,Calibración/Verificación,L639,1,NA,validacion7@sblpharma.com
13-ago-25 2:37 p.m.,Calibración/Verificación,J639,3,NA,validacion7@sblpharma.com
13-ago-25 2:37 p.m.,Calibración/Verificación,I639,2,NA,validacion7@sblpharma.com
13-ago-25 2:37 p.m.,Calibración/Verificación,Q639,Externa,NA,validacion7@sblpharma.com
14-ago-25 10:56 a.m.,SBL-LM-08,A686,,Vernier,validacion7@sblpharma.com
14-ago-25 10:56 a.m.,SBL-LM-08,B686,,General Tools,validacion7@sblpharma.com
14-ago-25 10:58 a.m.,SBL-LM-08,E686,,VER-DF-02,validacion7@sblpharma.com
14-ago-25 10:58 a.m.,SBL-LM-08,F686,,Desarrollo Farmacéutico,validacion7@sblpharma.com
14-ago-25 10:59 a.m.,SBL-LM-08,G686,,Desarrollo Farmacéutico,validacion7@sblpharma.com
14-ago-25 10:59 a.m.,SBL-LM-08,H686,,11-ago-25,validacion7@sblpharma.com
14-ago-25 10:59 a.m.,SBL-LM-08,I686,,NA,validacion7@sblpharma.com
14-ago-25 10:59 a.m.,SBL-LM-08,D686,,ND,validacion7@sblpharma.com
14-ago-25 11:06 a.m.,SBL-LM-08,C686,,No. 147,validacion7@sblpharma.com
14-ago-25 11:06 a.m.,Calibración/Verificación,N4,NA,,validacion7@sblpharma.com
14-ago-25 11:51 a.m.,SBL-LM-08,A512,Selladora Manual por Inducción,Inductor de calor,validacion7@sblpharma.com
15-ago-25 9:59 a.m.,Calibración/Verificación,H640,,Calibración,validacion7@sblpharma.com
15-ago-25 9:59 a.m.,Calibración/Verificación,I640,,2,validacion7@sblpharma.com
15-ago-25 9:59 a.m.,Calibración/Verificación,J640,,3,validacion7@sblpharma.com
15-ago-25 10:00 a.m.,Calibración/Verificación,Q640,,Externa,validacion7@sblpharma.com
15-ago-25 10:00 a.m.,Calibración/Verificación,R640,,"0°C, 10°C, 20°C, 40.0°C, 50.0°C Tol. ±1°C",validacion7@sblpharma.com
18-ago-25 7:09 a.m.,Calibración/Verificación,I681,,2,validacion7@sblpharma.com
18-ago-25 7:09 a.m.,Calibración/Verificación,H681,,Calibración,validacion7@sblpharma.com
18-ago-25 7:09 a.m.,Calibración/Verificación,J681,,2,validacion7@sblpharma.com
18-ago-25 7:09 a.m.,Calibración/Verificación,L681,,2,validacion7@sblpharma.com
18-ago-25 7:10 a.m.,Calibración/Verificación,Q681,,Externa,validacion7@sblpharma.com
18-ago-25 7:10 a.m.,Calibración/Verificación,R681,,"Dimensión externa: 
0.00 mm, 1.00 mm, 2.00 mm, 3.00 mm, 4.00 mm, 5.00 mm, 6.00 mm, 7.00 mm,  8.00 mm, 9.00 mm, 10.00 mm, 15.00 mm, 20.00 mm, 25.00 mm, 30.00 mm, 35.00 mm, 40.00 mm, 45.00 mm, 50.00 mm, 60.00 mm, 70.00 mm, 80.00 mm, 90.00 mm, 100.00 mm, 110.00 mm, 120.00mm, 130.00 mm, 140.00 mm, 150.00 mm, 152.00 mm
Profundidad: 
0.00 mm, 1.00 mm, 2.00 mm, 3.00 mm, 4.00 mm, 5.00 mm, 6.00 mm, 7.00 mm,  8.00 mm, 9.00 mm,10.00 mm, 15.00 mm, 20.00mm, 25.00 mm, 30.00 mm, 35.00 mm, 40.00 mm, 45.00 mm, 50.00 mm, 60.00 mm, 70.00 mm, 80.00 mm, 90.00 mm, 100.00 mm, 110.00 mm, 120.00 mm, 130.00 mm, 140.00 mm, 150.00 mm, 152.00 mm
Dimensión interna: 
0.00 mm, 5.00 mm, 10.00 mm, 15.00 mm, 20.00 mm, 25.00 mm, 30.00 mm, 35.00 mm, 40.00 mm, 45.00 mm, 50.00 mm, 60.00 mm, 70.00 mm, 80.00 mm, 90.00 mm, 100.00 mm, 110.00 mm, 120.00mm, 130.00 mm, 140.00 mm, 150.00 mm, 152.00 mm",validacion7@sblpharma.com
